city_id,State,County,State Abbreviation,city_name_id,city_state,city,City,state_id,county_name,state_name,lat,lng,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,city_county,city_st_abbr
549,California,Placer County,CA,"Rocklin, California, Placer County","Rocklin, California",Rocklin,Rocklin,CA,Placer,California,38.8075,-121.2489,549,752,183,553,120,899,807,216,528,225,241,477,187,175,92,557,144,564,66,313,275,"Rocklin, Placer County","Rocklin, CA"
550,North Carolina,Orange County,NC,"Chapel Hill, North Carolina, Orange County","Chapel Hill, North Carolina",Chapel Hill,Chapel Hill,NC,Orange,North Carolina,35.9271,-79.0391,0,605,606,607,608,609,610,611,612,613,614,615,604,616,618,619,620,621,622,623,624,"Chapel Hill, Orange County","Chapel Hill, NC"
551,Wyoming,Natrona County,WY,"Casper, Wyoming, Natrona County","Casper, Wyoming",Casper,Casper,WY,Natrona,Wyoming,42.842,-106.3208,0,605,606,607,608,609,610,611,612,613,614,615,604,616,618,619,620,621,622,623,624,"Casper, Natrona County","Casper, WY"
552,Colorado,Broomfield County,CO,"Broomfield, Colorado, Broomfield County","Broomfield, Colorado",Broomfield,Broomfield,CO,Broomfield,Colorado,39.9542,-105.0526,552,216,709,638,151,241,61,164,145,295,757,856,723,193,257,225,183,549,528,39,794,"Broomfield, Broomfield County","Broomfield, CO"
553,California,Sonoma County,CA,"Petaluma, California, Sonoma County","Petaluma, California",Petaluma,Petaluma,CA,Sonoma,California,38.2423,-122.6266,553,120,807,373,187,477,175,92,549,752,183,275,144,253,66,564,313,694,117,598,219,"Petaluma, Sonoma County","Petaluma, CA"
554,Utah,Salt Lake County,UT,"South Jordan, Utah, Salt Lake County","South Jordan, Utah",South Jordan,South Jordan,UT,Salt Lake,Utah,40.557,-111.9784,554,819,751,224,308,299,208,916,438,781,894,272,287,674,915,340,707,325,222,899,505,"South Jordan, Salt Lake County","South Jordan, UT"
555,Ohio,Clark County,OH,"Springfield, Ohio, Clark County","Springfield, Ohio",Springfield,Springfield,OH,Clark,Ohio,39.93,-83.7959,555,732,157,421,415,661,836,655,909,486,401,883,918,58,526,722,822,786,898,501,585,"Springfield, Clark County","Springfield, OH"
556,Montana,Cascade County,MT,"Great Falls, Montana, Cascade County","Great Falls, Montana",Great Falls,Great Falls,MT,Cascade,Montana,47.5022,-111.2996,0,605,606,607,608,609,610,611,612,613,614,615,604,616,618,619,620,621,622,623,624,"Great Falls, Cascade County","Great Falls, MT"
557,Florida,Sarasota County,FL,"North Port, Florida, Sarasota County","North Port, Florida",North Port,North Port,FL,Sarasota,Florida,27.0576,-82.1977,557,634,541,125,570,669,312,226,382,459,432,243,656,796,684,582,760,497,752,549,877,"North Port, Sarasota County","North Port, FL"
558,Washington,Pierce County,WA,"Lakewood, Washington, Pierce County","Lakewood, Washington",Lakewood,Lakewood,WA,Pierce,Washington,47.1628,-122.5299,558,879,91,124,87,302,131,242,198,229,823,334,713,827,461,32,685,375,915,871,754,"Lakewood, Pierce County","Lakewood, WA"
559,Georgia,Cobb County,GA,"Marietta, Georgia, Cobb County","Marietta, Georgia",Marietta,Marietta,GA,Cobb,Georgia,33.9533,-84.5422,559,633,856,193,39,257,673,794,142,225,508,600,796,528,61,454,417,629,432,241,145,"Marietta, Cobb County","Marietta, GA"
560,California,Marin County,CA,"San Rafael, California, Marin County","San Rafael, California",San Rafael,San Rafael,CA,Marin,California,37.9905,-122.5221,560,623,250,183,549,311,469,752,553,120,807,611,472,150,845,235,238,509,452,345,373,"San Rafael, Marin County","San Rafael, CA"
561,Michigan,Oakland County,MI,"Royal Oak, Michigan, Oakland County","Royal Oak, Michigan",Royal Oak,Royal Oak,MI,Oakland,Michigan,42.5084,-83.1539,561,418,352,575,361,417,454,257,193,794,142,295,145,757,164,633,856,795,433,61,729,"Royal Oak, Oakland County","Royal Oak, MI"
562,Illinois,Cook County,IL,"Des Plaines, Illinois, Cook County","Des Plaines, Illinois",Des Plaines,Des Plaines,IL,Cook,Illinois,42.0345,-87.9008,0,605,606,607,608,609,610,611,612,613,614,615,604,616,618,619,620,621,622,623,624,"Des Plaines, Cook County","Des Plaines, IL"
563,California,Los Angeles County,CA,"Huntington Park, California, Los Angeles County","Huntington Park, California",Huntington Park,Huntington Park,CA,Los Angeles,California,33.98,-118.2167,563,280,141,429,612,390,292,545,712,270,217,331,132,363,240,716,327,500,213,234,665,"Huntington Park, Los Angeles County","Huntington Park, CA"
564,California,San Diego County,CA,"La Mesa, California, San Diego County","La Mesa, California",La Mesa,La Mesa,CA,San Diego,California,32.7703,-117.0204,564,144,117,275,253,313,66,598,219,694,547,523,522,160,701,162,649,815,351,384,100,"La Mesa, San Diego County","La Mesa, CA"
565,Illinois,Cook County,IL,"Orland Park, Illinois, Cook County","Orland Park, Illinois",Orland Park,Orland Park,IL,Cook,Illinois,41.6075,-87.8619,0,605,606,607,608,609,610,611,612,613,614,615,604,616,618,619,620,621,622,623,624,"Orland Park, Cook County","Orland Park, IL"
566,Alabama,Lee County,AL,"Auburn, Alabama, Lee County","Auburn, Alabama",Auburn,Auburn,AL,Lee,Alabama,32.6087,-85.4903,566,848,159,768,903,489,499,912,728,635,263,887,63,659,799,527,535,405,745,816,233,"Auburn, Lee County","Auburn, AL"
567,Minnesota,Dakota County,MN,"Lakeville, Minnesota, Dakota County","Lakeville, Minnesota",Lakeville,Lakeville,MN,Dakota,Minnesota,44.6774,-93.252,567,679,483,525,482,869,516,540,325,358,847,433,891,631,799,659,222,527,510,411,485,"Lakeville, Dakota County","Lakeville, MN"
568,Kentucky,Daviess County,KY,"Owensboro, Kentucky, Daviess County","Owensboro, Kentucky",Owensboro,Owensboro,KY,Daviess,Kentucky,37.7575,-87.1172,568,836,816,415,524,526,640,661,176,263,717,706,732,822,88,489,501,720,883,722,627,"Owensboro, Daviess County","Owensboro, KY"
569,Oklahoma,Cleveland County,OK,"Moore, Oklahoma, Cleveland County","Moore, Oklahoma",Moore,Moore,OK,Cleveland,Oklahoma,35.3293,-97.4757,569,200,745,589,865,326,848,289,760,759,243,304,79,348,717,711,900,722,903,918,391,"Moore, Cleveland County","Moore, OK"
570,Florida,Palm Beach County,FL,"Jupiter, Florida, Palm Beach County","Jupiter, Florida",Jupiter,Jupiter,FL,Palm Beach,Florida,26.92,-80.1128,570,541,669,312,432,185,173,455,129,606,587,506,125,309,307,787,276,386,497,152,226,"Jupiter, Palm Beach County","Jupiter, FL"
571,Idaho,Bonneville County,ID,"Idaho Falls, Idaho, Bonneville County","Idaho Falls, Idaho",Idaho Falls,Idaho Falls,ID,Bonneville,Idaho,43.4871,-112.0362,571,243,277,760,656,759,626,176,348,391,63,824,865,685,637,882,466,710,680,769,569,"Idaho Falls, Bonneville County","Idaho Falls, ID"
572,Iowa,Dubuque County,IA,"Dubuque, Iowa, Dubuque County","Dubuque, Iowa",Dubuque,Dubuque,IA,Dubuque,Iowa,42.5002,-90.707,0,605,606,607,608,609,610,611,612,613,614,615,604,616,618,619,620,621,622,623,624,"Dubuque, Dubuque County","Dubuque, IA"
573,Tennessee,Shelby County,TN,"Bartlett, Tennessee, Shelby County","Bartlett, Tennessee",Bartlett,Bartlett,TN,Shelby,Tennessee,35.2337,-89.8195,573,863,724,912,535,728,902,374,810,282,355,279,756,592,750,664,519,233,370,566,907,"Bartlett, Shelby County","Bartlett, TN"
574,Texas,Dallas County,TX,"Rowlett, Texas, Dallas County","Rowlett, Texas",Rowlett,Rowlett,TX,Dallas,Texas,32.9155,-96.5489,574,184,731,839,247,108,77,81,853,888,534,466,680,710,637,784,882,156,769,138,46,"Rowlett, Dallas County","Rowlett, TX"
575,Michigan,Oakland County,MI,"Novi, Michigan, Oakland County","Novi, Michigan",Novi,Novi,MI,Oakland,Michigan,42.4786,-83.4893,575,418,352,361,561,417,454,257,193,142,794,295,145,164,795,633,729,757,433,546,536,"Novi, Oakland County","Novi, MI"
576,New York,Westchester County,NY,"White Plains, New York, Westchester County","White Plains, New York",White Plains,White Plains,NY,Westchester,New York,41.022,-73.7547,0,605,606,607,608,609,610,611,612,613,614,615,604,616,618,619,620,621,622,623,624,"White Plains, Westchester County","White Plains, NY"
577,California,Los Angeles County,CA,"Arcadia, California, Los Angeles County","Arcadia, California",Arcadia,Arcadia,CA,Los Angeles,California,34.1342,-118.0373,577,462,149,102,246,161,596,840,913,530,700,363,234,213,665,327,689,337,790,712,619,"Arcadia, Los Angeles County","Arcadia, CA"
578,Washington,King County,WA,"Redmond, Washington, King County","Redmond, Washington",Redmond,Redmond,WA,King,Washington,47.6763,-122.1169,578,338,167,615,682,274,291,687,406,190,423,237,396,762,335,84,651,409,140,583,319,"Redmond, King County","Redmond, WA"
579,California,Riverside County,CA,"Lake Elsinore, California, Riverside County","Lake Elsinore, California",Lake Elsinore,Lake Elsinore,CA,Riverside,California,33.6847,-117.3344,579,359,96,742,424,831,269,133,349,239,779,639,608,736,347,53,236,864,444,672,366,"Lake Elsinore, Riverside County","Lake Elsinore, CA"
580,Florida,Marion County,FL,"Ocala, Florida, Marion County","Ocala, Florida",Ocala,Ocala,FL,Marion,Florida,29.178,-82.1511,0,605,606,607,608,609,610,611,612,613,614,615,604,616,618,619,620,621,622,623,624,"Ocala, Marion County","Ocala, FL"
581,Illinois,Cook County,IL,"Tinley Park, Illinois, Cook County","Tinley Park, Illinois",Tinley Park,Tinley Park,IL,Cook,Illinois,41.567,-87.8049,581,890,342,487,400,493,60,591,192,756,370,128,420,750,80,664,69,912,670,353,264,"Tinley Park, Cook County","Tinley Park, IL"
582,Florida,Volusia County,FL,"Port Orange, Florida, Volusia County","Port Orange, Florida",Port Orange,Port Orange,FL,Volusia,Florida,29.1085,-81.0137,582,877,125,243,459,258,226,382,760,895,48,868,635,587,512,506,746,173,684,669,312,"Port Orange, Volusia County","Port Orange, FL"
583,Massachusetts,Middlesex County,MA,"Medford, Massachusetts, Middlesex County","Medford, Massachusetts",Medford,Medford,MA,Middlesex,Massachusetts,42.4234,-71.1087,583,538,515,783,870,237,231,318,858,288,682,338,615,578,167,761,695,98,371,662,458,"Medford, Middlesex County","Medford, MA"
584,Illinois,Cook County,IL,"Oak Lawn, Illinois, Cook County","Oak Lawn, Illinois",Oak Lawn,Oak Lawn,IL,Cook,Illinois,41.7139,-87.7528,0,605,606,607,608,609,610,611,612,613,614,615,604,616,618,619,620,621,622,623,624,"Oak Lawn, Cook County","Oak Lawn, IL"
585,North Carolina,Nash County,NC,"Rocky Mount, North Carolina, Nash County","Rocky Mount, North Carolina",Rocky Mount,Rocky Mount,NC,Nash,North Carolina,35.9685,-77.804,585,233,59,415,661,157,902,526,810,202,759,99,374,589,486,595,732,75,836,887,501,"Rocky Mount, Nash County","Rocky Mount, NC"
586,Indiana,Howard County,IN,"Kokomo, Indiana, Howard County","Kokomo, Indiana",Kokomo,Kokomo,IN,Howard,Indiana,40.464,-86.1277,0,605,606,607,608,609,610,611,612,613,614,615,604,616,618,619,620,621,622,623,624,"Kokomo, Howard County","Kokomo, IN"
587,Florida,Broward County,FL,"Coconut Creek, Florida, Broward County","Coconut Creek, Florida",Coconut Creek,Coconut Creek,FL,Broward,Florida,26.2803,-80.1842,587,173,506,606,185,129,309,787,455,307,386,276,152,895,868,248,541,570,669,48,312,"Coconut Creek, Broward County","Coconut Creek, FL"
588,Illinois,Cook County,IL,"Berwyn, Illinois, Cook County","Berwyn, Illinois",Berwyn,Berwyn,IL,Cook,Illinois,41.8433,-87.7909,0,605,606,607,608,609,610,611,612,613,614,615,604,616,618,619,620,621,622,623,624,"Berwyn, Cook County","Berwyn, IL"
589,Oklahoma,Oklahoma County,OK,"Midwest City, Oklahoma, Oklahoma County","Midwest City, Oklahoma",Midwest City,Midwest City,OK,Oklahoma,Oklahoma,35.463,-97.371,589,326,258,759,710,466,637,882,680,769,233,24,46,635,348,903,534,526,202,848,200,"Midwest City, Oklahoma County","Midwest City, OK"
590,California,Orange County,CA,"Fountain Valley, California, Orange County","Fountain Valley, California",Fountain Valley,Fountain Valley,CA,Orange,California,33.7105,-117.9514,590,384,815,298,351,100,160,162,115,649,522,701,74,214,490,878,372,51,52,278,468,"Fountain Valley, Orange County","Fountain Valley, CA"
591,Arizona,Maricopa County,AZ,"Buckeye, Arizona, Maricopa County","Buckeye, Arizona",Buckeye,Buckeye,AZ,Maricopa,Arizona,33.4314,-112.6429,591,192,128,80,420,69,82,35,76,377,122,144,66,253,275,587,313,564,598,805,173,"Buckeye, Maricopa County","Buckeye, AZ"
592,Michigan,Wayne County,MI,"Dearborn Heights, Michigan, Wayne County","Dearborn Heights, Michigan",Dearborn Heights,Dearborn Heights,MI,Wayne,Michigan,42.3164,-83.2769,592,519,355,279,282,907,750,370,756,664,714,374,266,486,58,887,573,912,535,909,724,"Dearborn Heights, Wayne County","Dearborn Heights, MI"
593,California,Yolo County,CA,"Woodland, California, Yolo County","Woodland, California",Woodland,Woodland,CA,Yolo,California,38.6712,-121.75,593,686,475,607,136,645,139,509,770,252,181,430,228,306,72,871,334,461,801,130,808,"Woodland, Yolo County","Woodland, CA"
594,Indiana,Hamilton County,IN,"Noblesville, Indiana, Hamilton County","Noblesville, Indiana",Noblesville,Noblesville,IN,Hamilton,Indiana,40.0355,-86.0042,0,605,606,607,608,609,610,611,612,613,614,615,604,616,618,619,620,621,622,623,624,"Noblesville, Hamilton County","Noblesville, IN"
595,Georgia,Lowndes County,GA,"Valdosta, Georgia, Lowndes County","Valdosta, Georgia",Valdosta,Valdosta,GA,Lowndes,Georgia,30.8502,-83.2788,595,486,887,585,902,589,157,258,233,90,714,374,326,635,202,903,750,696,58,918,756,"Valdosta, Lowndes County","Valdosta, GA"
596,California,Los Angeles County,CA,"Diamond Bar, California, Los Angeles County","Diamond Bar, California",Diamond Bar,Diamond Bar,CA,Los Angeles,California,33.9992,-117.8161,596,700,213,327,234,149,363,665,500,840,832,113,209,785,577,716,530,102,394,712,240,"Diamond Bar, Los Angeles County","Diamond Bar, CA"
597,Kansas,Riley County,KS,"Manhattan, Kansas, Riley County","Manhattan, Kansas",Manhattan,Manhattan,KS,Riley,Kansas,39.1886,-96.6048,0,605,606,607,608,609,610,611,612,613,614,615,604,616,618,619,620,621,622,623,624,"Manhattan, Riley County","Manhattan, KS"
598,California,San Diego County,CA,"Santee, California, San Diego County","Santee, California",Santee,Santee,CA,San Diego,California,32.8554,-116.9851,598,313,275,66,694,564,144,117,253,219,547,523,681,697,372,701,278,522,160,468,492,"Santee, San Diego County","Santee, CA"
599,Massachusetts,Bristol County,MA,"Taunton, Massachusetts, Bristol County","Taunton, Massachusetts",Taunton,Taunton,MA,Bristol,Massachusetts,41.9036,-71.0943,599,766,283,316,726,834,369,813,812,431,110,604,827,114,809,517,653,825,358,300,789,"Taunton, Bristol County","Taunton, MA"
600,Florida,Seminole County,FL,"Sanford, Florida, Seminole County","Sanford, Florida",Sanford,Sanford,FL,Seminole,Florida,28.7891,-81.2757,600,796,760,226,391,382,856,432,684,193,257,497,251,243,656,446,312,248,559,225,669,"Sanford, Seminole County","Sanford, FL"
601,Ohio,Montgomery County,OH,"Kettering, Ohio, Montgomery County","Kettering, Ohio",Kettering,Kettering,OH,Montgomery,Ohio,39.6956,-84.1494,0,605,606,607,608,609,610,611,612,613,614,615,604,616,618,619,620,621,622,623,624,"Kettering, Montgomery County","Kettering, OH"
602,New Jersey,Middlesex County,NJ,"New Brunswick, New Jersey, Middlesex County","New Brunswick, New Jersey",New Brunswick,New Brunswick,NJ,Middlesex,New Jersey,40.487,-74.445,602,654,758,761,505,288,272,287,517,823,674,789,300,813,110,389,485,662,834,242,695,"New Brunswick, Middlesex County","New Brunswick, NJ"
603,Alabama,Morgan County,AL,"Decatur, Alabama, Morgan County","Decatur, Alabama",Decatur,Decatur,AL,Morgan,Alabama,34.5731,-86.9905,0,605,606,607,608,609,610,611,612,613,614,615,604,616,618,619,620,621,622,623,624,"Decatur, Morgan County","Decatur, AL"
604,Massachusetts,Hampden County,MA,"Chicopee, Massachusetts, Hampden County","Chicopee, Massachusetts",Chicopee,Chicopee,MA,Hampden,Massachusetts,42.1764,-72.5719,604,137,841,812,809,431,114,369,726,283,766,316,599,827,155,479,64,520,693,813,110,"Chicopee, Hampden County","Chicopee, MA"
605,Indiana,Madison County,IN,"Anderson, Indiana, Madison County","Anderson, Indiana",Anderson,Anderson,IN,Madison,Indiana,40.0891,-85.6892,0,605,606,607,608,609,610,611,612,613,614,615,604,616,618,619,620,621,622,623,624,"Anderson, Madison County","Anderson, IN"
606,Florida,Broward County,FL,"Margate, Florida, Broward County","Margate, Florida",Margate,Margate,FL,Broward,Florida,26.2466,-80.2119,606,309,185,506,129,173,787,587,307,386,455,276,152,248,895,570,868,48,541,669,446,"Margate, Broward County","Margate, FL"
607,Oregon,Benton County,OR,"Corvallis, Oregon, Benton County","Corvallis, Oregon",Corvallis,Corvallis,OR,Benton,Oregon,44.5698,-123.2779,607,686,475,593,228,801,72,350,645,134,509,543,181,871,139,430,793,26,354,767,734,"Corvallis, Benton County","Corvallis, OR"
608,California,Riverside County,CA,"Eastvale, California, Riverside County","Eastvale, California",Eastvale,Eastvale,CA,Riverside,California,33.9617,-117.5803,608,236,239,349,831,639,133,779,579,269,864,347,96,359,424,742,395,644,93,121,366,"Eastvale, Riverside County","Eastvale, CA"
609,California,Tulare County,CA,"Porterville, California, Tulare County","Porterville, California",Porterville,Porterville,CA,Tulare,California,36.0643,-119.0338,609,178,529,647,47,265,290,503,730,31,425,336,440,464,89,56,531,435,644,622,294,"Porterville, Tulare County","Porterville, CA"
610,Connecticut,New Haven County,CT,"West Haven, Connecticut, New Haven County","West Haven, Connecticut",West Haven,West Haven,CT,New Haven,Connecticut,41.2739,-72.9672,610,539,227,536,419,172,189,813,838,834,110,722,241,618,376,517,653,789,277,760,37,"West Haven, New Haven County","West Haven, CT"
611,California,Contra Costa County,CA,"Brentwood, California, Contra Costa County","Brentwood, California",Brentwood,Brentwood,CA,Contra Costa,California,37.9356,-121.719,611,886,472,911,238,469,235,188,408,335,477,92,187,175,772,651,815,162,823,505,160,"Brentwood, Contra Costa County","Brentwood, CA"
612,California,Los Angeles County,CA,"Paramount, California, Los Angeles County","Paramount, California",Paramount,Paramount,CA,Los Angeles,California,33.8977,-118.1651,612,429,390,545,292,712,716,240,500,141,217,327,563,280,785,234,209,363,619,530,913,"Paramount, Los Angeles County","Paramount, CA"
613,North Dakota,Grand Forks County,ND,"Grand Forks, North Dakota, Grand Forks County","Grand Forks, North Dakota",Grand Forks,Grand Forks,ND,Grand Forks,North Dakota,47.9214,-97.0884,0,605,606,607,608,609,610,611,612,613,614,615,604,616,618,619,620,621,622,623,624,"Grand Forks, Grand Forks County","Grand Forks, ND"
614,Texas,Williamson County,TX,"Georgetown, Texas, Williamson County","Georgetown, Texas",Georgetown,Georgetown,TX,Williamson,Texas,30.666,-97.6966,0,605,606,607,608,609,610,611,612,613,614,615,604,616,618,619,620,621,622,623,624,"Georgetown, Williamson County","Georgetown, TX"
